,rank_year,ranks,title,author,no_of_reviews,ratings,price,cover_type,genre
1261,2021,71.0,Percy Jackson and the Olympians 5 Book Paperback Boxed Set (w/poster) (Percy Jackson & the Olympians),Rick Riordan,36276.0,4.9,18.8,Paperback,Fiction
1262,2021,72.0,The Invisible Life of Addie LaRue,V. E. Schwab,57314.0,4.5,14.57,Hardcover,Fiction
1263,2021,73.0,Project Hail Mary: A Novel,Andy Weir,85206.0,4.7,17.32,Hardcover,Fiction
1264,2021,74.0,How to Draw 101 Animals (1),Dan Green,24653.0,4.7,4.99,Paperback,Non Fiction
1265,2021,75.0,What to Expect When You're Expecting,Heidi Murkoff,29389.0,4.8,12.7,Paperback,Non Fiction
1266,2021,76.0,Verity,Colleen Hoover,163818.0,4.6,17.4,Paperback,Fiction
1267,2021,77.0,Harry Potter Paperback Box Set (Books 1-7),J. K. Rowling,91629.0,4.9,38.86,Paperback,Fiction
1268,2021,78.0,To Kill a Mockingbird,Harper Lee,68842.0,4.8,7.19,Paperback,Fiction
1269,2021,79.0,People We Meet on Vacation,Emily Henry,46725.0,4.3,9.98,Paperback,Fiction
1270,2021,80.0,The Judge's List: A Novel (The Whistler),John Grisham,69642.0,4.5,13.55,Hardcover,Non Fiction
1271,2021,81.0,12 Rules for Life: An Antidote to Chaos,Jordan B. Peterson,58074.0,4.8,18.14,Hardcover,Non Fiction
1272,2021,82.0,Man's Search for Meaning,Viktor E. Frankl,53306.0,4.7,11.99,Paperback,Non Fiction
1273,2021,83.0,It's Not Easy Being a Bunny (Beginner Books(R)),Marilyn Sadler,16885.0,4.8,7.03,Hardcover,Fiction
1274,2021,84.0,The Intelligent Investor Rev Ed.: The Definitive Book on Value Investing,Benjamin Graham,39269.0,4.7,14.29,Paperback,Non Fiction
1275,2021,85.0,Ugly Love: A Novel,Colleen Hoover,82155.0,4.7,10.4,Paperback,Fiction
1276,2021,86.0,Joshua Weissman: An Unapologetic Cookbook. #1 NEW YORK TIMES BESTSELLER,Joshua Weissman,13892.0,4.9,17.93,Hardcover,Non Fiction
1277,2021,87.0,The Outsiders,S. E. Hinton,30584.0,4.8,9.49,Paperback,Fiction
1278,2021,88.0,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,42799.0,4.7,7.51,Paperback,Non Fiction
1279,2021,89.0,"Dr. Seuss's Beginner Book Collection (Cat in the Hat, One Fish Two Fish, Green Eggs and Ham, Hop on Pop, Fox in Socks)",Dr. Seuss,21311.0,4.9,26.47,Hardcover,Non Fiction
1280,2021,90.0,Magnolia Table,Joanna Gaines,32326.0,4.8,16.59,Hardcover,Non Fiction
1281,2021,91.0,The Step-by-Step Instant Pot Cookbook: 100 Simple Recipes for Spectacular Results -- with Photographs of Every Step (Step-by-Step Instant Pot Cookbooks),Jeffrey Eisner,30581.0,4.7,11.94,Paperback,Non Fiction
1282,2021,92.0,The Vanishing Half: A Novel,Brit Bennett,96412.0,4.4,12.32,Hardcover,Fiction
1283,2021,93.0,A Promised Land,Barack Obama,125017.0,4.9,16.53,Hardcover,Non Fiction
1284,2021,94.0,"What Should Danny Do? (The Power to Choose Series) (The Power to Choose, 1)",Adir Levy,22169.0,4.8,11.89,Hardcover,Fiction
1285,2021,95.0,The Wish,Nicholas Sparks,35292.0,4.7,13.4,Hardcover,Fiction
1286,2021,96.0,Will,Will Smith,21401.0,4.8,16.69,Hardcover,Non Fiction
1287,2021,97.0,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century (Think and Grow Rich Series),Napoleon Hill,79872.0,4.7,7.49,Paperback,Non Fiction
1288,2021,98.0,Dragons Love Tacos,Adam Rubin,15753.0,4.8,8.95,Hardcover,Fiction
1289,2021,99.0,"The Truth About COVID-19: Exposing The Great Reset, Lockdowns, Vaccine Passports, and the New Normal",Doctor Joseph Mercola,7246.0,4.8,7.59,Hardcover,Non Fiction
1290,2021,100.0,First Little Readers Parent Pack: Guided Reading Level A: 25 Irresistible Books That Are Just the Right Level for Beginning Readers,Deborah Schecter,27332.0,4.7,13.29,Paperback,Non Fiction
